BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Indegree,NeighborhoodConnectivity,Outdegree,name
0.0,0.0,0.11363636363636363,12,116.91666666666667,0,433
0.0,0.0,0.12418300653594772,18,119.94444444444444,0,435
0.48915832044928537,0.30961615621238464,0.19913419913419914,16,127.5,8,440
0.2680139163619522,0.35359706735909574,0.09883720930232558,29,149.29545454545453,15,447
0.0,0.0,0.24444444444444444,10,128.1,0,538
0.0746623445084818,0.35187718498252013,0.1206896551724138,17,111.13333333333334,15,564
0.0,0.0,0.12857142857142856,15,133.0,0,566
0.19919084653920305,0.3032089063523248,0.12198879551820728,83,160.43529411764706,4,579
0.0,0.0,0.11764705882352941,18,128.0,0,589
0.0,0.0,0.1277056277056277,22,132.77272727272728,0,609
0.6408364029862041,0.236731772164843,0.11764705882352941,16,141.66666666666666,2,613
0.002499129552203021,0.26140469738030714,0.17647058823529413,16,107.82352941176471,1,616
0.0,0.0,0.18181818181818182,11,177.8181818181818,0,617
0.0,0.0,0.125,9,114.22222222222223,0,619
0.6785286678355079,0.40183995834056585,0.08257419923596826,38,128.87951807228916,46,643
0.0,0.0,0.08735150244584207,54,90.62962962962963,0,656
2.196046791764756,0.3078457446808511,0.035503521797068345,97,90.03883495145631,7,665
0.007050042427147761,0.2212770024851845,0.10818713450292397,17,151.89473684210526,2,668
0.35491365703773353,0.3626253132832081,0.132890365448505,19,142.7674418604651,24,691
0.0,0.0,0.1,5,240.8,0,694
0.0,0.0,0.10789473684210527,20,166.9,0,700
1.3182538490011486,0.41302408563782333,0.08309108527131782,57,122.47286821705427,81,704
0.027943217370942183,0.2603463787674314,0.16666666666666666,14,186.8,1,717
0.33886814743283494,0.35070443872140583,0.12987012987012986,46,120.03896103896103,34,730
0.395828798246099,0.35144982541369363,0.12693602693602693,49,138.52727272727273,8,733
0.0,0.0,0.0953058321479374,38,195.8421052631579,0,741
0.8647592351738747,0.33090337335620357,0.0800632911392405,74,149.3125,8,761
0.0,0.0,0.09282828282828283,100,178.61,0,765
0.0,0.0,0.17582417582417584,14,167.21428571428572,0,779
9.078143489996577,0.4942356959863365,0.04036321277700588,81,114.51322751322752,317,789
0.27956525836137475,0.38894489247311825,0.06313725490196079,10,136.09803921568627,41,791
0.31678259762563216,0.3338139870223504,0.09516908212560386,30,133.82608695652175,16,798
0.426473816404854,0.32296316964285715,0.07905138339920949,21,119.1304347826087,4,802
3.1789624823717726,0.48583420776495284,0.06421200853666587,42,131.67880794701986,272,813
0.13022779226736272,0.3392935658801114,0.07859848484848485,17,138.1818181818182,16,820
2.364159919312997,0.4563374728957224,0.05250433227122813,27,107.26492537313433,249,826
1.0537273837904912,0.30328835320319664,0.07207207207207207,33,110.27027027027027,5,863
1.0381251158018499,0.3902562373567094,0.10678210678210678,50,132.43434343434345,59,871
0.0,0.0,0.1,21,160.0952380952381,0,881
0.07266477933690284,0.28951975987994,0.12,18,130.76,7,885
0.03258681197152856,0.3023772204806688,0.15024458420684836,50,146.22222222222223,6,895
0.026636193078100074,0.24486989634017348,0.060526315789473685,19,107.6,1,897
2.7279658678336425,0.4264137041812488,0.07539953040975536,55,113.12883435582822,119,904
0.0,0.0,0.08496732026143791,18,101.55555555555556,0,906
0.3639565808934783,0.316473000683527,0.10661268556005399,30,147.12820512820514,9,907
0.1775786515137829,0.33584796170027564,0.09753787878787878,31,177.0909090909091,3,913
2.620313648906459,0.42352725942188074,0.07770735739873243,51,107.42408376963351,149,922
0.00282637396767426,0.23545565500406834,0.10978835978835978,27,149.89285714285714,1,932
0.0,0.0,0.15579710144927536,24,178.25,0,936
0.0,0.0,0.07333333333333333,25,145.6,0,955
0.6250338643362457,0.3625685199686766,0.08425925925925926,65,134.77777777777777,22,960
0.011596308493276303,1.0,0.06219512195121951,38,145.85365853658536,3,963
0.0,0.0,0.09274193548387097,32,104.03125,0,966
0.9729122547350672,0.39377445143731926,0.09916597164303587,48,116.81818181818181,72,971
0.0,0.0,0.1380952380952381,36,140.0,0,972
4.009860886392013,0.4011436492808872,0.08237815674214892,95,137.23809523809524,65,978
0.0,0.0,0.09740259740259741,22,137.9090909090909,0,979
0.0014342982717114562,1.0,0.23333333333333334,5,160.16666666666666,1,983
0.0,0.0,0.11666666666666667,21,143.71428571428572,0,991
15.494362979773074,0.4708155379296319,0.06287020345094,181,113.86118980169972,238,993
0.0,0.0,0.14705882352941177,18,158.33333333333334,0,995
0.0,0.0,0.15698924731182795,31,142.6451612903226,0,1007
0.0,0.0,0.09943502824858758,60,118.43333333333334,0,1014
0.3165718942619406,0.35070443872140583,0.17054263565891473,33,189.4418604651163,14,1022
0.0,0.0,0.045170550489699424,189,133.3862433862434,0,1026
0.6877024155281076,0.3957264957264957,0.10588972431077694,21,172.2280701754386,39,1032
0.5525366959432108,0.34382890242091196,0.11189189189189189,64,161.92,12,1035
0.11754089432568908,0.3453162291169451,0.06244218316373728,27,104.14893617021276,21,1043
0.7942926569782105,0.4692884654368538,0.05747567844342038,25,137.88018433179724,196,1055
2.0215004444061426,0.4437416139543799,0.06495010691375623,37,118.78804347826087,156,1062
1.1332951638559419,0.39592953651445184,0.10491803278688525,30,163.86885245901638,37,1125
0.04637406695835519,0.31878270448912144,0.11166666666666666,19,137.2,7,1144
0.0,0.0,0.11471861471861472,22,129.1818181818182,0,1152
0.6104624254296825,0.2909022367429002,0.08558558558558559,34,144.13513513513513,4,1156
0.07974921643566169,0.34817265754248755,0.14852008456659618,21,118.06818181818181,24,1160
3.8601708000001396,0.4582343626286619,0.07256550120718948,73,130.61320754716982,158,1167
0.01505230722201136,0.29944379769758117,0.1645021645021645,17,194.22727272727272,5,1168
0.0,0.0,0.07859848484848485,33,132.93939393939394,0,1218
0.0,0.0,0.23076923076923078,13,204.6153846153846,0,1220
0.2443447523246893,0.3950511945392492,0.05747126436781609,13,101.10344827586206,77,1221
0.0,0.0,0.1484848484848485,45,178.42222222222222,0,1222
0.33431973418584415,0.3456771688815888,0.1227027027027027,64,146.21333333333334,16,1234
0.3732317340682872,0.38416860272154,0.1228813559322034,27,159.9,35,1241
0.6506358423628614,0.3508638981509548,0.1249496981891348,54,167.70422535211267,21,1248
1.0431347854047026,0.37783580871552147,0.10386343216531896,57,125.0754716981132,51,1253
0.14584001358376955,0.31834433443344334,0.1250877192982456,69,146.80263157894737,8,1261
10.467419052045141,0.4095170705819919,0.06135068635068635,309,134.44886363636363,76,1297
0.0,0.0,0.09076923076923077,26,161.07692307692307,0,1321
0.2398719544063777,0.2872208436724566,0.1471861471861472,16,150.22727272727272,6,1326
0.43762224470791977,0.3584701145865593,0.1252826775214835,39,134.65671641791045,33,1377
0.0,0.0,0.06746031746031746,28,150.71428571428572,0,1389
1.1151319012126488,0.3600871053040908,0.09234972677595628,30,154.78688524590163,32,1390
0.45541237072491464,0.3348763199768552,0.1422475106685633,30,172.26315789473685,9,1394
0.0,0.0,0.12315270935960591,29,191.44827586206895,0,1396
4.213534575899074,0.4392789373814042,0.06952292728114869,88,112.25490196078431,183,1428
0.4092556542131154,0.3343926043622707,0.13846153846153847,35,132.4,9,1439
0.8022206363558498,0.36217146433041303,0.11343204653622423,21,123.7741935483871,41,1441
1.2239253593292423,0.3630803011292346,0.13782051282051283,24,142.775,20,1442
0.24058441128698022,0.26649015770691836,0.14705882352941177,17,171.05555555555554,3,1446
0.0,0.0,0.08665667166416792,116,166.83620689655172,0,1453
0.0,0.0,0.06610169491525424,60,135.9,0,1464
0.051307076995019914,0.32757888778831185,0.1523076923076923,19,178.46153846153845,8,1465
0.15566270431465148,0.34806795970530746,0.09803921568627451,33,147.3846153846154,20,1468
2.2581527485892323,0.41487455197132617,0.09055385660890249,44,148.651376146789,72,1471
5.371635655187991E-4,0.24049449407853732,0.25,4,171.8,1,1472
0.0,0.0,0.13686274509803922,51,160.2941176470588,0,1476
0.0,0.0,0.1282051282051282,13,144.84615384615384,0,1478
0.0,0.0,0.12403913347309574,54,138.59259259259258,0,1484
0.0,0.0,0.06725146198830409,19,166.31578947368422,0,1485
1.3511331376333149,0.43408963060191263,0.08213826070968928,42,121.44594594594595,117,1487
1.7335043203891793,0.3994133885438233,0.10606060606060606,47,126.18,64,1489
0.0,0.0,0.14947089947089948,28,199.96428571428572,0,1490
0.9722817121518337,0.36234152449522616,0.08280701754385965,52,139.02631578947367,28,1497
0.5773885102205415,0.3811954552939239,0.12978142076502733,29,159.39344262295083,38,1501
0.6821259543098114,0.3756897111327491,0.08215962441314555,33,135.375,41,1506
0.006027574889608088,0.2990956072351421,0.08791208791208792,12,208.57142857142858,2,1507
0.0,0.0,0.07539682539682539,28,136.0,0,1513
0.0,0.0,0.11465346534653466,101,155.25742574257427,0,1514
0.0,0.0,0.1626984126984127,28,160.85714285714286,0,1518
0.22001774274058866,0.26548165137614677,0.1282051282051282,23,174.07407407407408,4,1524
1.0524631476757529,0.35300396462336076,0.11358024691358025,52,119.04938271604938,35,1525
0.0,0.0,0.14619883040935672,19,202.6315789473684,0,1531
0.0,0.0,0.2,11,187.72727272727272,0,1532
0.0,0.0,0.18055555555555555,9,308.77777777777777,0,1533
1.408929915954984,0.3949164107813033,0.10195264280103243,58,137.58955223880596,81,1538
57.4242674975965,0.5357556121268225,0.04275134403686501,245,119.94459459459459,587,1549
0.5160576383321775,0.3852554501580962,0.12241379310344827,45,132.07758620689654,79,1555
0.0,0.0,0.14532019704433496,29,198.72413793103448,0,1556
0.0,0.0,0.19696969696969696,12,210.08333333333334,0,1557
0.0,0.0,0.06521739130434782,24,134.875,0,1563
0.0126536033727917,1.0,0.057932263814616754,31,105.76470588235294,3,1569
0.0,0.0,0.10275689223057644,57,150.56140350877192,0,1573
0.19760265781226438,0.3068663838812301,0.18620689655172415,27,175.0,5,1587
0.0,0.0,0.1240530303030303,33,178.6969696969697,0,1597
0.0691558751147574,0.33805490654205606,0.21022727272727273,24,155.21212121212122,12,1610
7.38366905278492E-4,0.32391213096404087,0.28809523809523807,19,271.95238095238096,4,1619
0.295655092498828,0.28951975987994,0.19878048780487806,39,195.65853658536585,2,1641
0.0,0.0,0.06811594202898551,70,193.5142857142857,0,1648
0.0,0.0,0.09852216748768473,29,146.79310344827587,0,1652
0.0,0.0,0.12731152204836416,38,173.10526315789474,0,1654
0.0,0.0,0.125,8,242.75,0,1657
0.16337645423214897,0.30245623203553695,0.09919028340080972,33,137.12820512820514,6,1662
0.0,0.0,0.08874458874458875,22,173.1818181818182,0,1669
0.0,0.0,0.09753086419753086,81,190.87654320987653,0,1679
3.89170310298699E-4,0.27315634218289087,0.1948529411764706,15,203.52941176470588,2,1689
0.005663944607215607,0.5714285714285714,0.12142857142857143,18,171.04761904761904,3,1692
3.0978832850134883,0.44145690312738367,0.0635717785399314,47,149.44585987261146,112,1701
0.14106356306292747,0.3003373118837571,0.14761904761904762,10,185.4,6,1716
0.0,0.0,0.0873015873015873,63,134.03174603174602,0,1718
0.0,0.0,0.16989247311827957,31,216.5483870967742,0,1752
0.012195118514423847,1.0,0.10862745098039216,49,166.2156862745098,2,1758
0.0,0.0,0.25,29,221.72413793103448,0,1768
0.0,0.0,0.17295081967213113,61,200.80327868852459,0,1774
0.4876644824748676,0.3905195681511471,0.11098419950504473,54,163.03883495145632,57,1783
0.0,0.0,0.14377104377104377,55,179.83636363636364,0,1787
0.0,0.0,0.2037037037037037,28,217.0,0,1788
0.0,0.0,0.11935483870967742,31,199.51612903225808,0,1798
0.0,0.0,0.08833333333333333,25,145.08,0,1861
0.0,0.0,0.05314009661835749,46,120.45652173913044,0,1864
2.556807779938881,0.36205817954332187,0.07989130434782608,136,155.37888198757764,29,1982
0.0,0.0,0.14166666666666666,16,208.625,0,2409
13.303241424755715,0.47167889160554194,0.05321091673908389,162,116.10025062656642,269,2651
0.0,0.0,0.07272727272727272,11,222.1818181818182,0,2843
1.3719798774824337,0.39131169709263014,0.12310258548790659,65,192.72727272727272,57,2909
0.0,0.0,0.10203614733470602,94,177.11702127659575,0,3892
12.029018686386841,0.34428911362284353,0.024423082225142678,457,101.98501070663812,15,4037
0.5376716975831695,0.3169930165685335,0.1396761133603239,38,216.56410256410257,2,4134
2.31611912525762,0.3957941528466405,0.08525278864261915,60,166.85593220338984,62,4792
0.0,0.0,0.1111111111111111,9,194.88888888888889,0,4942
0.05114048929721227,0.30360655737704917,0.10757575757575757,42,206.35555555555555,3,5323
7.578882175719931,0.4619836360007982,0.06987864329426408,104,125.016077170418,230,5697
0.35851119970673523,0.2444819938747492,0.10336700336700337,54,206.63636363636363,2,6227
0.5609890434886065,0.22627309158440034,0.08734177215189873,80,171.8625,1,6330
1.823727638675663,0.40267872673508437,0.08431836091410559,60,128.55026455026456,135,6624
0.17230150052695742,0.26417893415496974,0.11990950226244344,51,184.51923076923077,1,6765
1.2767814209150343,0.3950511945392492,0.10250391236306729,65,170.02777777777777,11,6790
0.0,0.0,0.0,2,160.5,0,6965
0.0,0.0,0.15,5,155.0,0,7161
0.0,0.0,0.0630356122643306,178,136.30898876404495,0,7632
0.0,0.0,0.09346534653465347,101,149.15841584158414,0,8290
0.0,0.3496376811594203,0.09239130434782608,0,93.25,24,7
0.16926892038868732,0.2552370452039691,0.09191176470588236,14,80.82352941176471,4,32
0.15838046887985432,0.28135634419056876,0.03985507246376811,21,98.54166666666667,3,105
0.0,0.0,0.02142857142857143,21,44.333333333333336,0,524
0.15088819211977922,0.3318996415770609,0.09930313588850175,38,143.14285714285714,4,1190
3.4351074246784776,0.375445994161531,0.07590297214447554,99,120.9430894308943,31,1193
0.0,0.0,0.0782608695652174,46,113.8913043478261,0,1425
3.5079119173612634,0.41719228689854027,0.07140855221012171,128,128.28125,112,1919
0.0,0.0,0.023809523809523808,42,69.5,0,8287
2.7242447887012196,0.4850199036245548,0.05561829474872953,34,127.94466403162055,227,36
0.9427382681391724,0.33280621046578496,0.07857142857142857,22,103.02777777777777,15,49
0.0,0.0,0.10714285714285714,29,81.93103448275862,0,144
0.591965238080984,0.382391807069706,0.0614630467571644,26,99.78846153846153,28,150
0.0,0.0,0.12222222222222222,10,95.7,0,389
0.0,0.0,0.15221774193548387,32,196.03125,0,506
0.6516637491937721,0.3388962084614259,0.08817126269956459,36,157.49056603773585,18,587
0.0,0.0,0.20454545454545456,12,132.91666666666666,0,607
0.0,0.0,0.10606060606060606,12,140.91666666666666,0,622
8.336865725613284E-4,0.13044458218290414,0.1375,14,126.625,2,624
0.0,0.0,0.20952380952380953,15,160.33333333333334,0,627
0.29547872055627505,0.1498575867426204,0.08496732026143791,17,115.16666666666667,1,628
0.0,0.0,0.15073529411764705,17,160.2941176470588,0,631
0.16967504039763595,0.34342085743954903,0.14102564102564102,30,131.025,11,636
1.3066057609131727,0.41741795888928956,0.1380392156862745,30,193.92156862745097,25,637
0.005602604216162031,0.2136594370096908,0.09477124183006536,17,92.0,1,657
0.32541147584394936,0.31522331154684097,0.11692307692307692,21,122.96153846153847,6,658
0.04243121105537302,0.3482774183842335,0.20073891625615764,15,130.9655172413793,16,674
0.4570459822562271,0.24394099051633297,0.1006006006006006,35,115.16216216216216,2,677
0.0,0.0,0.15019762845849802,23,150.8695652173913,0,681
0.0,0.0,0.18181818181818182,12,186.66666666666666,0,687
1.6448112581174938,0.35182370820668696,0.08313725490196078,29,100.19607843137256,23,715
0.38028693765531607,0.2975578406169666,0.16330645161290322,30,156.25,4,719
0.08055363134197291,0.3414454277286136,0.17753623188405798,18,152.875,6,725
0.884987812607236,0.40507436570428695,0.05798969072164949,35,134.22680412371133,66,749
1.569615331187281,0.32246831034963086,0.1277056277056277,22,154.0,1,760
0.0,0.0,0.08,25,168.56,0,778
0.0,0.0,0.1,15,138.26666666666668,0,806
